id;name;org
2980418584;Nuno Sénica;LGI2P EMA-EERIE
2494964231;Takahiko Suzuki;American University of Beirut
2153013050;HongSoo Kim;University of Kent
2102895942;Awais Rashid;University of Hull
181506914;Robert A. Van Gorder;University of Hawai’i at Mānoa
2112618891;Jaya Sil;Chongqing University of Technology
2113098586;Cristina Alcalde;School of Computer Science, University of Manchester, , UK
1209010177;Christoph Terwelp;Department of Computer Science University of Batna, ALGERIA
2014962270;Dusan Kameniar;Hebei Polytechnic University
2051773316;Abdullah Alsubaie;Department of Exact Sciences, Technical Institute of Kavala, Kavala, Greece#TAB#
2207996917;Elizabeth S. Burnside;Key Laboratory of Trustworthy Distributed Computing and Service (BUPT) Ministry of Education, Beijing University of Posts and Telecommunications, Beijing, China
2652117241;Chin-Wan Chung;Hangzhou Normal University >  >  >  >
2311050954;Ponnuthurai N. Suganthan;Pusan National University
2620707760;Karen Steely;BT Innovate and Design
2128381254;Jon Howell;Josai International University#TAB#
2253141204;Fu-qian Shi;University of Cambridge
77696115;Achille Fokoue;Indian Institute of Technology
2109888865;Frank H. Sumner;University of california at San Diego
968585754;Rihard Karba;University of Osnabrück ,
2129767570;Raj Bhatnagar;BOSTON UNIVERSITY
2777422470;Avaré Stewart;ECECS Department, University of Cincinnati, Cincinnati, OH#TAB#
2718983499;Eunsung Kim;Electronic, Electrical and Computer Engineering, University of Birmingham, UK#TAB#
1831415885;Owen P. Kenny;CINVESTAV - IPN.
2654876284;Myung-Un Lee;IBM, China Research Lab, Beijing, China
1998658053;Jacob Roll;Dipartimento di Elettronica e Informazione, Politecnico di Milano, Milano
2277550874;Bruce W. Weber;Center for Computational Imaging & Simulation Technologies in Biomedicine, Universitat Pompeu Fabra and CIBER-BBN, Barcelona, Spain,Department of Mechanical Engineering, University of Sheffiel ...#TAB#
2170669143;Byung-Mok Kim;PMO Management and Organisation Studies
2398204498;Howard C. Berkowitz;University of Pennsylvania
2709341273;Hans-Georg Stork;Dept. of Computer Science and Technology, Tsinghua University, Beijing China
2006250858;Ratan K. Guha;Xenei.com
2558254589;Jevgeni Shumik;Institute for Infocomm Research, A-star, Singapore
2713749302;L. Boullart;Department of Biology, University of Florida#TAB#
2510604353;Mohamed Mihoubi;Technical Univ. of Lisbon
1490302718;Komla A. Folly;Institute of Software, Chinese Academy Sciences, Beijing, China#TAB#
320828501;Abhishek Kolazi;Dongeui University
1584001060;Lilian Mitrou;Cybernetica AS
2230260605;Michał Dramiński;University of Heidelberg > >
2162553974;Markus Haider;Swinburne University of Technology Sarawak Campus
88536315;Daniel Rocacher;Institute of Informatics, University of Warsaw, Poland
2120409999;Robert W. Fitzgerald;Dept. of Comput. Sci., Bar-Ilan Univ., Ramat Gan, Israel
330641710;Katerina Kabassi;Department of Information & Communication Sciences, Faculty of Humanities and Social Sciences, University of Zagreb Polytechnic of Zagreb, University of Applied Sciences, Zagreb, Croatia
2132304071;Hans H. K. Andersen;University of Wollongong,
1973825838;Sebastiano Battiato;Institute of Transportation Systems, DLR German Aerospace Center, Berlin, Germany
841191153;Kenneth G. Ricks;FZI Forschungszentrum Informatik, Karlsruhe, Germany and Institut AIFB, Universitaet Karlsruhe, Karlsruhe, Germany#TAB#
2710543934;Hans-Jürgen Stenger;UNIFESP São José dos Campos, São José dos Campos, Brazil
2716612751;Senhorinha Teixeira;Aoyama Gakuin Univ.
2944621271;Jean-Christophe Filliâtre;Dept. of Electrical and Electronic Engineering, University of Cagliari., Cagliari, Italy
2475782658;Paul Roy;HILTI AG
2145204550;Susan E. Lander;Institute of Industrial Science, The University of Tokyo, Komaba-ku, Japan#TAB#
2058298584;Frank Schlosser;Yonsei University,#TAB#
2202691758;Rajeev Thakur;FZI Forschungszentrum Informatik,
2345510859;João Pedro Cerveira Cordeiro;Oak Ridge National Laboratory, Oak Ridge, TN
2157543298;Xu Huang;L3S Research Center, Hannover, Germany#TAB#
2569628532;Dan Remenyi;The University of Electro Communications
1522889589;Germano Resconi;University of Antwerp
1384276614;Adrià de Gispert;Department of Computer Science and Technology, China University of Geosciences, Wuhan, China
2136424967;Claudio Martin;Knowledge Based Systems, Inc., USA
2704525903;Doron Peled;University of Texas at Austin, Austin, TX, USA#TAB#
2106781822;Nour El-Houda Golea;Utrecht University
1906922223;Stavros Vassos;Computer Vision, Humboldt-Universität zu Berlin, Berlin, Germany#TAB#
2150076892;Kiyoshi Honda;Apeejay School of Management
2718736864;Rob Lee;Computer Laboratory, University Of Cambridge
2311900775;Masayuki Takata;LIRMM (UMR 5506 CNRS), Montpellier, France#TAB#
2396749704;Rolf Eisenhauer;Department of Computer Science, University of Illinois at Springfield, Springfield, IL#TAB#
2653094150;Richard Glassbrook;Harbin Engineering University, Harbin City, China, Automobile Management Institute of PLA, Bengbu City, China
344182284;David Goldsman;University of Wisconsin
2156496335;Michael Cohen;TZI Centre for Computing and Communication Technologies, University of Bremen, Germany and ISIS Sensorial Materials Scientific Centre, University of Bremen, Germany
2027044070;Mathias Lux;"Air Force Research Laboratory;"
1969282344;Alberto O. Mendelzon;University of Canterbury Christchurch, New Zealand
2076129182;Mark Burgin;.Universidade de São Paulo, São Paulo, Brazil
81737176;Maria Virvou;National University of Ireland.
2697867079;Luis Marin;Institut für Biophysik, Universität Maastricht, Deutschland
2198976450;Walter Binder;Computer Science Department Universidad Carlos III de Madrid Madrid Spain
2486313437;Nadia Labeikovsky;Department of Computer Science Loughborough University Loughborough, U.K.
2306469283;Mamoru Sasaki;iTAKA Res. Grp. --Intell. Tech. for Adv. Knowl. Acq., Univ. Rovira i Virgili. Dept. of Comp. Sci. and Math., Avda. Paisos Catalans, 26. 43007 Tarragona, Catalunya, {david.isern, david.sanchez, ant ...#TAB#
2305930098;Julian K. Ayeh;CNR, Area della Ricerca
2292798604;Enrique Medina;Institute for Infocomm Research, A-star, Singapore
2107593414;Anjia Yang;Bioinformatics & Computational Biology
1966189204;Ute Brauer;FACCAMP, Campo Limpo Paulista, SP, Brazil,Center for Information Technology Renato Archer, Campinas, SP, Brazil#TAB#
2133754977;Robert Huis in 't Veld;Department of Computer Science, Korea Advanced Institute of Science & Technology, Korea#TAB#
2149813270;Jian-Yun Nie;"Department of Computer Science and Engineering; University of Bologna; Italy"
2124140435;Poonamjeet Kaur;Fraunhofer MEVIS, Bremen, Germany#TAB#
2110649357;Robin Poston;McGill University
2308392011;Vicente Atienza-Vanacloig;Institute of Mathematics, Czestochowa University of Technology, Poland
2122436540;Werner Kuhn;Indian Institute of Technology Guwahati
2240933887;Duong Nguyen;Kyoto Culinary Art College
2099298194;Stephen E. Ross;Hochschule Pforzheim University
2561266694;Maik Herfurth;UPM - CSIC
2408140575;Swamynathan Sambanurthy;Imperial College London
2120673705;Rui Paúl;Los Alamos National Laboratory, Los Alamos, NM
2936730352;K. Dekker;Dept. of Mathematics and Physics, Catholic University Brescia, Italy
2052180799;Sebastian Ebers;School of Industrial Engineering, Purdue University, West Lafayette, USA IN 47907 and Department of Industrial Engineering, Tsinghua University, Beijing, P.R. China#TAB#
324554506;Erdogan Dogdu;Tokyo Inst. of tech.
2132546166;Christopher Thraves Caro;University of Birmingham
2035997268;Ann Doubleday;Technological Institute of Aeronautics (ITA)
2163533312;Yoshiyuki Miwa;Department of Computer Science, Universidade de São Paulo, Brazil
2132343087;Alexander Krauss;LIAFA, Univ Paris Diderot, Paris Cité Sorbonne, CNRS
2490405109;Jürgen Müller;University of Texas at Dallas, School of Management, Richardson, TX 75083, USA#TAB#
2663372827;Matthias Otte;University Of Stuttgart#TAB#
2809857115;Jürgen Kleffe;Institute of Intelligent Information Processing and National Key Laboratory for Radar Signal Processing, Xidian University, Xi'an, Shaanxi, China#TAB#
1507166211;Sarah Bergbreiter;Tongji University
2561985030;Sheri Perelli;Shenyang Fire Research Institute
2145748511;Ernst P. Stephan;ShaanXi University of Science and Technology
1134527061;Naoki Saiwaki;Know-Center
2102745133;Antonio Miguel;Human Factors International
2403572387;Benjamin Rodewyk;The Chinese Univ. of Hong Kong
2148997954;Joachim Klein;Nanjing University of Aeronautics And Astronautics
2200205723;Marianne Teague;Fraunhofer Society
2079213318;Peter Sarlin;University of Genova
190869072;Barbara Livieri;Goethe University Frankfurt
2479229934;Regine Freitag;Institut National des Sciences et Techniques Nucléaires
2793328468;Wei Thoo Yue;Fraunhofer Institute for Communication, Information Processing and Ergonomics (FKIE), Wachtberg, Germany
1255761105;Ricardo Peña-Marí;Computer Science, Jacobs University, Bremen, Germany
2397913436;Josu Cruzado;School of Computer Science University of Nottingham, UK
2402478427;Maurice Ndaye Mukuna;SPMS, Nanyang Technological University, Singapore
2093529900;Constantinos Giannoulis;PRISMA Lab, Department of Electrical Engineering and Information Technology, Universit di Napoli Federico II, Napoli, Italy#TAB#
2667078086;Francisco Javier Nieto;University of Toronto,#TAB#
221428631;Armand M. Makowski;Takushoku University, Hokkaido Junior College
150302470;Sandra Bringay;University of Kent
2096226808;Chang-Biau Yang;L3S Research Center, Hannover, Germany#TAB#
2154808769;Barna Kovács;Dept. of Computer Science Ryerson University Toronto, Canada
5745028;Martin Graciarena;#N#University of Glasgow#N#
680695602;Rosa Maria Bottino;School of Naval, Architecture, Ocean and Civil Engineering, Shanghai Jiao Tong University, Shanghai, China
2648663983;John L. Newman;Institute of Intelligent Information Processing and National Key Laboratory for Radar Signal Processing, Xidian University, Xi'an, Shaanxi, China#TAB#
1255203059;Kenro Yatake;Philips Research Medisys
2396529154;M. O. Mokhtar;Media Arts & Design, University of Canberra, Canberra, Australia#TAB#
2982833537;Joaquim Henriques de Sousa Pinto;Department of Information & Communication Sciences, Faculty of Humanities and Social Sciences, University of Zagreb Polytechnic of Zagreb, University of Applied Sciences, Zagreb, Croatia
2113574951;W. Eric Wong;CNRS, UMR 7039, CRAN - Université de Lorraine, France#TAB#
2422630620;Guy Marchal;Manchester Business School University of Manchester UK
2648391652;Eric Hellman;College of Computing, Georgia Institute of Technology Atlanta
2154759214;Yenumula B. Reddy;LETI (CEA — Technologies Avancées)
2344376092;Juergen Schmied;Department of System Design and Informatics, Kyushu Institute of Technology, Fukuka, Japan
2118058895;Alain Finkel;Cryptography Research, Schlumberger Smart Cards, Louveciennes Cedex, France
547231580;Axel Schmolitzky;Lingnan University , Hong Kong, China
241432441;Timothy G. Lilburn;University of Debrecen
1973184187;Roger Gassert;Universidade do Estado da Bahia, Bahia, Brazil#TAB#
2815471056;Masahiko Sato;CIRAD - AMAP
2719208086;Shay Gueron;Lübeck University of Applied Sciences
2138334042;Tran Cao Son;(Pennsylvania State University)#TAB#
2943781528;Jean-Claude Laprie;Western Oregon University#TAB#
2173340448;Natasha F. Veltri;Microsoft Research,#TAB#
2154906701;Stavros Christodoulakis;University of Heidelberg > >
2343177003;Pedro M. Latorre Andrés;Beddit.com Ltd, Espoo, Finland#TAB#
2153620303;Sea-Ho Kim;Defence R&D Canada --- Ottawa, Government of Canada, Canada#TAB#
2653101498;Rudolf Mathar;Friedrich Alexander Universität Erlangen-Nürnberg FAU
2575727783;Michael G. Hinchey;Kaunas University of Technology
138811687;Mieczysław A. Kłopotek;Regenstrief Institute#TAB#
2569876528;Mevlüt Sungu;Neurochemistry and Neuroimaging Laboratory, University of La Laguna, Spain
2404632381;Rongxin Sun;University of Rzeszów
2156731892;Toby Walsh;University of Hamburg,
1210570400;Nicola Boffoli;University of Boras#TAB#
1910201040;Volker Daum;Erasmus University
2692352608;Sang-Choon Kim;"Faculty of Mathematics and Computer Science; University of Bialystok; Bialystok Poland"
2475030942;Matthias Teschner;iTAKA Res. Grp. --Intell. Tech. for Adv. Knowl. Acq., Univ. Rovira i Virgili. Dept. of Comp. Sci. and Math., Avda. Paisos Catalans, 26. 43007 Tarragona, Catalunya, {david.isern, david.sanchez, ant ...#TAB#
2675186063;Geoff Robinson;university of calabar
2163902970;Matthew L. Ginsberg;Shenyang Fire Research Institute
2310024502;Ricardo M. Czekster;Software Research Institute Athlone Institute of Technology Athlone Ireland
2132630391;Shaobo Ji;Department of computer Science, North Carolina State University, Raleigh, NC#TAB#
2139402303;Jean-Luc Schwartz;Shimizu Corp.
2014929767;Samer Faraj;Nihon University.
2476721222;Daniel Rodriguez;Psychology Department, Bowling Green State University, Bowling Green, OH
2974268092;Joe Brooks;Laboratoire d'Informatique, Signaux, et Systèmes de Sophia Antipolis
2701984597;Juan Carlos Esteva;Universidade do Minho.
337201273;Prachi Gauriar;"Universidade Federal da Bahia;"
2142489299;Francisco Alfredo Márquez;Universidade de Coimbra, Informática, Coimbra, Portugal#TAB#
2708847971;Andrei Paun;"Department of Informatics, University of Piraeus, 80 Karaoli & Dimitriou St., 18534 Piraeus, Greece, E-mail: talepis@unipi.gr; mvirvou@unipi.gr;#TAB#"
2226825708;Ladislav Ličík;University of Cologne*
2166446717;Mouayad Albaghdadi;Computer Laboratory, University Of Cambridge
2168431149;Valdinei Freire da Silva;Laboratory of Information and Communication Systems Security, Department of Information and Communication Systems Engineering, University of the Aegean, Samos, Greece
2098654552;Lirong Dai;University of Bucharest#TAB#
2149605875;Hoon Mo Yang;INRIA Paris Rocquencourt, France
2120695760;Tag Gon Kim;School of Electrical Eng. and Computer Science, University of Ottawa, Canada
2185514725;Christoffer Moesgaard;Institut de Physique du Globe de Paris (IPGP), Saint Maure, France
2124492793;Junichi Murata;Univ. of Bamberg
2807402647;Andreas Pieris;Freiberg, Germany
2110009113;Lubjana Beshaj;Universitat Pompeu, Fabra, Barcelona, Spain
2153013984;Li-Chun Huang;Department of Statistics , Rajshahi University , Rajshahi , Bangladesh
2304619042;José Júlio Alferes;Lodz University of Technology
65851461;Shuji Doshita;Southwest University
2663597688;Dennis Chong;Universidad Rey juan Carlos
2139106330;Xiaodong Cui;Psychology Department, Bowling Green State University, Bowling Green, OH
2398393305;Maria Grazia Tori;Dept. of Signal Theory and Communications, Universitat Politècnica de Catalunya, Spain#TAB#
2723212192;B. Fevery;Hamburg Univ. of Technol., Hamburg, Germany
2099891931;Vladimir Gorodetsky;Department of Experimental Medicine and Clinic, University Magna Græcia, Catanzaro, Italy#TAB#
2974770515;Satish Dechu;Cybernetica AS
2128091667;André Ahuja;Singapore University of Technology & Design
2157437729;Yongzhi Li;University of Porto
2333041381;José Francisco Aldana Montes;Departments of Statistics and Machine Learning, Carnegie Mellon University, Pittsburgh, PA#TAB#
2119094517;Zailani Abdullah;Dept. of Computing Science, University of Alberta, Edmonton Alberta, Canada#TAB#
1873538321;Georg Gottlob;University of Kiel
2163028900;Tao Wu;Institute de Informática, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil
2239016892;Eduardo R. Miranda;The Center for Healthcare Industry Performance Studies, Columbus, U.S.A
2683319034;Nuno Marques;Dept. of Comput. Sci., Univ. of Toronto, Toronto, ON, Canada#TAB#
2951106702;Hui Zhang;Sun Microsystems,
2562899466;Florian Hölzl;University of Bremen, University of Münster, Germany#TAB#
